순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"364","사회과학","나는 왜 패스트 패션에 열광했는가","8984073652","9788984073654","13320","세종(세종서적)","엘리자베스 L. 클라인 지음, 윤미나 옮김","13,000","11,700","1,300","10%","650점","20130701","358"
"365","사회과학","밥상의 전환","8997090178","9788997090174","03300","한티재","에너지기후정책연구소 & 모심과 살림 연구소 지음","11,000","9,900","1,100","10%","550점","20130701","203"
"366","사회과학","건강할 권리","8964371828","9788964371824","04300","후마니타스","김창엽 지음","15,000","13,500","1,500","10%","750점","20130617","503"
"367","사회과학","공부하는 사람들","8998075024","9788998075026","03370","라이팅하우스","더글라스 토마스 & 존 실리 브라운 지음, 송형호 외 옮김","12,500","11,250","1,250","10%","620점","20130615","272"
"368","사회과학","호모 인베스투스","8993985987","9788993985986","93330","이매진","캐런 호 지음, 유강은 옮김","23,000","20,700","2,300","10%","1,150점","20130502","161"
"369","사회과학","전투의 심리학","8932916160","9788932916163","03390","열린책들","데이브 그로스먼 & 로런 W. 크리스텐슨 지음, 박수민 옮김","25,000","22,500","2,500","10%","1,250점","20130515","1490"
"370","사회과학","영유아교수방법론","8963522601","9788963522609","93370","공동체","김미량.김수희 지음","16,000","16,000","0","0%","800점","20130215","121"
"371","사회과학","서발턴은 말할 수 있는가?","8976824040","9788976824042","93100","그린비","로절린드 C. 모리스 엮음, 태혜숙 옮김","30,000","27,000","3,000","10%","1,500점","20130430","2754"
"372","사회과학","사회복지사가 말하는 사회복지사","8960513059","9788960513051","14300","부키","김세진 외 지음","13,000","11,700","1,300","10%","650점","20130426","2442"
"373","사회과학","나무에게 배운다","8996751421","9788996751427","03830","상추쌈","니시오카 쓰네카즈 구술, 시오노 요네마쓰 엮음, 최성현 옮김","14,000","12,600","1,400","10%","700점","20130405","1182"
"374","사회과학","그들도 나처럼 소중하다","8994197389","9788994197388","03300","북로그컴퍼니","박경서 지음","12,000","10,800","1,200","10%","600점","20121210","193"
"375","사회과학","천안함은 좌초입니다!","8993854521","9788993854527","03300","책으로보는세상(책보세)","신상철 지음","11,000","9,900","1,100","10%","550점","20121203","441"
